model_label,question_id,condition,n_options,wd_rep,wd_dem,wd_overall,closer_to,partisan_gap,llm_dist
Llama 4 Maverick,atp_W36_BETTERPOL2F1D,C3R,3,0.4876,0.7769,0.6553,Rep,0.2893,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1D,CA,3,0.5124,0.2231,0.3447,Dem,0.2893,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1D,N,3,0.4876,0.7769,0.6553,Rep,0.2893,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1F,C1L,3,0.3483,0.2885,0.3127,Dem,0.1836,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1F,C1R,3,0.3483,0.2885,0.3127,Dem,0.1836,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1F,C3L,3,0.3483,0.2885,0.3127,Dem,0.1836,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1F,C3R,3,0.6517,0.7114,0.6873,Rep,0.1836,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1F,CA,3,0.3483,0.2885,0.3127,Dem,0.1836,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_BETTERPOL2F1F,N,3,0.3483,0.2885,0.3127,Dem,0.1836,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_EASIERBIZF2,C1L,3,0.3754,0.1314,0.244,Dem,0.244,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERBIZF2,C1R,3,0.3754,0.1314,0.244,Dem,0.244,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERBIZF2,C3L,3,0.3754,0.1314,0.244,Dem,0.244,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERBIZF2,C3R,3,0.3754,0.1314,0.244,Dem,0.244,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERBIZF2,CA,3,0.3754,0.1314,0.244,Dem,0.244,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERBIZF2,N,3,0.3754,0.1314,0.244,Dem,0.244,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERPOLF2,C1L,3,0.5566,0.8636,0.7255,Rep,0.307,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_EASIERPOLF2,C1R,3,0.5566,0.8636,0.7255,Rep,0.307,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_EASIERPOLF2,C3L,3,0.4434,0.1364,0.2745,Dem,0.307,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERPOLF2,C3R,3,0.5566,0.8636,0.7255,Rep,0.307,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_EASIERPOLF2,CA,3,0.4434,0.1364,0.2745,Dem,0.307,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_EASIERPOLF2,N,3,0.4434,0.1364,0.2745,Dem,0.307,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2B,C1L,3,0.2541,0.3404,0.3036,Rep,0.1189,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2B,C1R,3,0.2541,0.3404,0.3036,Rep,0.1189,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2B,C3L,3,0.2949,0.176,0.2275,Dem,0.1189,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2B,C3R,3,0.2541,0.3404,0.3036,Rep,0.1189,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2B,CA,3,0.2541,0.3404,0.3036,Rep,0.1189,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2B,N,3,0.2541,0.3404,0.3036,Rep,0.1189,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2F,C1L,3,0.2637,0.0948,0.1708,Dem,0.1688,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2F,C1R,3,0.2637,0.0948,0.1708,Dem,0.1688,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2F,C3L,3,0.2637,0.0948,0.1708,Dem,0.1688,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2F,C3R,3,0.2891,0.4182,0.3608,Rep,0.1688,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2F,CA,3,0.2891,0.4182,0.3608,Rep,0.1688,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2F,N,3,0.2891,0.4182,0.3608,Rep,0.1688,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2I,C1L,3,0.271,0.3913,0.337,Rep,0.1419,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2I,C1R,3,0.271,0.3913,0.337,Rep,0.1419,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2I,C3L,3,0.2638,0.1219,0.1851,Dem,0.1419,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2I,C3R,3,0.271,0.3913,0.337,Rep,0.1419,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2I,CA,3,0.271,0.3913,0.337,Rep,0.1419,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENBIZF2I,N,3,0.271,0.3913,0.337,Rep,0.1419,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1B,C1L,3,0.2765,0.0969,0.172,Dem,0.1795,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1B,C1R,3,0.2596,0.4203,0.3534,Rep,0.1795,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1B,C3L,3,0.2765,0.0969,0.172,Dem,0.1795,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1B,C3R,3,0.2596,0.4203,0.3534,Rep,0.1795,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1B,CA,3,0.2596,0.4203,0.3534,Rep,0.1795,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1B,N,3,0.2596,0.4203,0.3534,Rep,0.1795,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1H,C1L,3,0.2157,0.0908,0.1422,Dem,0.125,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1H,C1R,3,0.309,0.4312,0.3806,Rep,0.125,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1H,C3L,3,0.2157,0.0908,0.1422,Dem,0.125,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1H,C3R,3,0.2157,0.0908,0.1422,Dem,0.125,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1H,CA,3,0.309,0.4312,0.3806,Rep,0.125,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_ESSENPOLF1H,N,3,0.309,0.4312,0.3806,Rep,0.125,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHED,C1L,2,0.2211,0.49,0.3729,Rep,0.2688,"[0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHED,C1R,2,0.2211,0.49,0.3729,Rep,0.2688,"[0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHED,C3L,2,0.2211,0.49,0.3729,Rep,0.2688,"[0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHED,C3R,2,0.2211,0.49,0.3729,Rep,0.2688,"[0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHED,CA,2,0.2211,0.49,0.3729,Rep,0.2688,"[0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHED,N,2,0.2211,0.49,0.3729,Rep,0.2688,"[0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGB,C1L,3,0.4394,0.3333,0.3897,Dem,0.5843,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGB,C1R,3,0.1021,0.6864,0.3695,Rep,0.5843,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGB,C3L,3,0.8979,0.3136,0.6305,Dem,0.5843,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGB,C3R,3,0.1021,0.6864,0.3695,Rep,0.5843,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGB,CA,3,0.1021,0.6864,0.3695,Rep,0.5843,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGB,N,3,0.1021,0.6864,0.3695,Rep,0.5843,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGC,C1L,3,0.4189,0.3073,0.367,Dem,0.3953,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGC,C1R,3,0.1448,0.5401,0.3268,Rep,0.3953,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGC,C3L,3,0.8552,0.4599,0.6732,Dem,0.3953,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGC,C3R,3,0.1448,0.5401,0.3268,Rep,0.3953,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGC,CA,3,0.4189,0.3073,0.367,Dem,0.3953,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGC,N,3,0.1448,0.5401,0.3268,Rep,0.3953,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGD,C1L,3,0.1479,0.2785,0.2068,Rep,0.1306,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGD,C1R,3,0.1479,0.2785,0.2068,Rep,0.1306,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGD,C3L,3,0.1479,0.2785,0.2068,Rep,0.1306,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGD,C3R,3,0.1479,0.2785,0.2068,Rep,0.1306,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGD,CA,3,0.1479,0.2785,0.2068,Rep,0.1306,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_HIGHEDWRNGD,N,3,0.1479,0.2785,0.2068,Rep,0.1306,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE1,C1L,4,0.2253,0.2142,0.2198,Dem,0.2721,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE1,C1R,4,0.2253,0.2142,0.2198,Dem,0.2721,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE1,C3L,4,0.4447,0.1726,0.2922,Dem,0.2721,"[1.0, 0.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE1,C3R,4,0.2253,0.2142,0.2198,Dem,0.2721,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE1,CA,4,0.4447,0.1726,0.2922,Dem,0.2721,"[1.0, 0.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE1,N,4,0.4447,0.1726,0.2922,Dem,0.2721,"[1.0, 0.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE2,C1L,4,0.31,0.1845,0.2401,Dem,0.2854,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE2,C1R,4,0.31,0.1845,0.2401,Dem,0.2854,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE2,C3L,4,0.31,0.1845,0.2401,Dem,0.2854,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE2,C3R,4,0.31,0.1845,0.2401,Dem,0.2854,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE2,CA,4,0.2087,0.3773,0.3039,Rep,0.2854,"[0.0, 0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE2,N,4,0.31,0.1845,0.2401,Dem,0.2854,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE3,C1L,4,0.2614,0.2058,0.2309,Dem,0.3189,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE3,C1R,4,0.2614,0.2058,0.2309,Dem,0.3189,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE3,C3L,4,0.5242,0.2053,0.3445,Dem,0.3189,"[1.0, 0.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE3,C3R,4,0.2614,0.2058,0.2309,Dem,0.3189,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE3,CA,4,0.2614,0.2058,0.2309,Dem,0.3189,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_IMPROVE3,N,4,0.2614,0.2058,0.2309,Dem,0.3189,"[0.0, 1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN1F2,C1L,3,0.5728,0.1193,0.3258,Dem,0.4535,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN1F2,C1R,3,0.5728,0.1193,0.3258,Dem,0.4535,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN1F2,C3L,3,0.5728,0.1193,0.3258,Dem,0.4535,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN1F2,C3R,3,0.5728,0.1193,0.3258,Dem,0.4535,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN1F2,CA,3,0.5728,0.1193,0.3258,Dem,0.4535,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN1F2,N,3,0.5728,0.1193,0.3258,Dem,0.4535,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN2F2,C1L,3,0.7738,0.3266,0.5269,Dem,0.4472,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN2F2,C1R,3,0.7738,0.3266,0.5269,Dem,0.4472,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN2F2,C3L,3,0.7738,0.3266,0.5269,Dem,0.4472,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN2F2,C3R,3,0.7738,0.3266,0.5269,Dem,0.4472,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN2F2,CA,3,0.7738,0.3266,0.5269,Dem,0.4472,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN2F2,N,3,0.7738,0.3266,0.5269,Dem,0.4472,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN3F2,C1L,3,0.7978,0.4763,0.6174,Dem,0.3215,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN3F2,C1R,3,0.7978,0.4763,0.6174,Dem,0.3215,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN3F2,C3L,3,0.7978,0.4763,0.6174,Dem,0.3215,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN3F2,C3R,3,0.7978,0.4763,0.6174,Dem,0.3215,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN3F2,CA,3,0.7978,0.4763,0.6174,Dem,0.3215,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN3F2,N,3,0.7978,0.4763,0.6174,Dem,0.3215,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN4F2,C1L,3,0.7408,0.3696,0.536,Dem,0.3711,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN4F2,C1R,3,0.7408,0.3696,0.536,Dem,0.3711,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN4F2,C3L,3,0.7408,0.3696,0.536,Dem,0.3711,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN4F2,C3R,3,0.7408,0.3696,0.536,Dem,0.3711,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN4F2,CA,3,0.7408,0.3696,0.536,Dem,0.3711,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_MOREWMN4F2,N,3,0.7408,0.3696,0.536,Dem,0.3711,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_STYLE2,C1L,3,0.1888,0.4035,0.3032,Rep,0.2147,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_STYLE2,C1R,3,0.1888,0.4035,0.3032,Rep,0.2147,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_STYLE2,C3L,3,0.1888,0.4035,0.3032,Rep,0.2147,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_STYLE2,C3R,3,0.1888,0.4035,0.3032,Rep,0.2147,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_STYLE2,CA,3,0.1888,0.4035,0.3032,Rep,0.2147,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_STYLE2,N,3,0.1888,0.4035,0.3032,Rep,0.2147,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_TRAITBIZMF2D,C1L,3,0.2833,0.4188,0.3636,Rep,0.1355,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_TRAITBIZMF2D,C1R,3,0.2833,0.4188,0.3636,Rep,0.1355,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_TRAITBIZMF2D,C3L,3,0.2833,0.4188,0.3636,Rep,0.1355,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_TRAITBIZMF2D,C3R,3,0.2833,0.4188,0.3636,Rep,0.1355,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_TRAITBIZMF2D,CA,3,0.2833,0.4188,0.3636,Rep,0.1355,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_TRAITBIZMF2D,N,3,0.2833,0.4188,0.3636,Rep,0.1355,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2A,C1L,3,0.3002,0.37,0.3394,Rep,0.2615,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2A,C1R,3,0.3002,0.37,0.3394,Rep,0.2615,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2A,C3R,3,0.3002,0.37,0.3394,Rep,0.2615,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2A,CA,3,0.4908,0.2293,0.3448,Dem,0.2615,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2A,N,3,0.4908,0.2293,0.3448,Dem,0.2615,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2B,C1L,3,0.4717,0.1368,0.2874,Dem,0.3348,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2B,C1R,3,0.4717,0.1368,0.2874,Dem,0.3348,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2B,C3L,3,0.4717,0.1368,0.2874,Dem,0.3348,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2B,C3R,3,0.2666,0.4018,0.3396,Rep,0.3348,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2B,CA,3,0.4717,0.1368,0.2874,Dem,0.3348,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2B,N,3,0.4717,0.1368,0.2874,Dem,0.3348,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2G,C1L,3,0.6503,0.3385,0.48,Dem,0.3118,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2G,C1R,3,0.6503,0.3385,0.48,Dem,0.3118,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2G,C3L,3,0.6503,0.3385,0.48,Dem,0.3118,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2G,C3R,3,0.6503,0.3385,0.48,Dem,0.3118,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2G,CA,3,0.6503,0.3385,0.48,Dem,0.3118,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2G,N,3,0.6503,0.3385,0.48,Dem,0.3118,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2H,C1L,3,0.4144,0.1382,0.2644,Dem,0.2761,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2H,C1R,3,0.4144,0.1382,0.2644,Dem,0.2761,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2H,C3L,3,0.4144,0.1382,0.2644,Dem,0.2761,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2H,C3R,3,0.4144,0.1382,0.2644,Dem,0.2761,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2H,CA,3,0.4144,0.1382,0.2644,Dem,0.2761,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2H,N,3,0.4144,0.1382,0.2644,Dem,0.2761,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,C1L,3,0.498,0.2718,0.3737,Dem,0.2262,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,C1R,3,0.2764,0.3137,0.2974,Rep,0.2262,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,C3L,3,0.2764,0.3137,0.2974,Rep,0.2262,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,C3R,3,0.502,0.7283,0.6263,Rep,0.2262,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,CA,3,0.2764,0.3137,0.2974,Rep,0.2262,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2I,N,3,0.498,0.2718,0.3737,Dem,0.2262,"[0.0, 0.0, 1.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2J,C1L,3,0.4737,0.2879,0.3715,Dem,0.1858,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2J,C1R,3,0.4737,0.2879,0.3715,Dem,0.1858,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2J,C3L,3,0.4737,0.2879,0.3715,Dem,0.1858,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2J,C3R,3,0.4737,0.2879,0.3715,Dem,0.1858,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2J,CA,3,0.4737,0.2879,0.3715,Dem,0.1858,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2J,N,3,0.4737,0.2879,0.3715,Dem,0.1858,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,C1L,3,0.6534,0.429,0.531,Dem,0.2243,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,C1R,3,0.6534,0.429,0.531,Dem,0.2243,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,C3L,3,0.6534,0.429,0.531,Dem,0.2243,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,C3R,3,0.6534,0.429,0.531,Dem,0.2243,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,CA,3,0.6534,0.429,0.531,Dem,0.2243,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2L,N,3,0.6534,0.429,0.531,Dem,0.2243,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2M,C1L,3,0.2782,0.2762,0.2782,Dem,0.1441,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2M,C1R,3,0.2782,0.2762,0.2782,Dem,0.1441,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2M,C3L,3,0.5973,0.4532,0.5192,Dem,0.1441,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2M,C3R,3,0.2782,0.2762,0.2782,Dem,0.1441,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2M,CA,3,0.2782,0.2762,0.2782,Dem,0.1441,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2M,N,3,0.2782,0.2762,0.2782,Dem,0.1441,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2O,C1L,3,0.5195,0.2821,0.3893,Dem,0.2373,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2O,C1R,3,0.5195,0.2821,0.3893,Dem,0.2373,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2O,C3L,3,0.5195,0.2821,0.3893,Dem,0.2373,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2O,C3R,3,0.2729,0.3079,0.2921,Rep,0.2373,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2O,CA,3,0.5195,0.2821,0.3893,Dem,0.2373,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTBIZF2O,N,3,0.5195,0.2821,0.3893,Dem,0.2373,"[1.0, 0.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTPOLF1A,C1L,3,0.3087,0.3646,0.3414,Rep,0.2898,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTPOLF1A,C1R,3,0.3087,0.3646,0.3414,Rep,0.2898,"[0.0, 1.0, 0.0]"
Llama 4 Maverick,atp_W36_WHYNOTPOLF1A,C3L,3,0.3087,0.3646,0.3414,Rep,0.2898,"[0.0, 1.0, 0.0]"
